Date,Name of State / UT,Latitude,Longitude,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New deaths,New recovered
2020-04-15,Kerala,10.8505,76.2711,387,3,211,8,0,13
2020-04-15,Ladakh,34.2996,78.2932,17,0,10,2,0,0
2020-04-15,Madhya Pradesh,22.9734,78.6569,730,50,51,0,0,1
2020-04-15,Maharashtra,19.7515,75.7139,2687,178,259,350,18,30
2020-04-15,Manipur,24.6637,93.9063,2,0,1,0,0,0
2020-04-15,Meghalaya,25.467,91.3662,1,0,0,0,0,0
2020-04-15,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-04-15,Odisha,20.9517,85.0985,60,1,18,5,0,0
2020-04-15,Puducherry,11.9416,79.8083,7,0,1,0,0,0
2020-04-15,Punjab,31.1471,75.3412,176,12,14,0,0,0
2020-04-15,Rajasthan,27.0238,74.2179,969,3,147,90,0,14
2020-04-15,Tamil Nadu,11.1271,78.6569,1204,12,81,31,1,23
2020-04-15,Telengana,18.1124,79.0193,624,17,100,0,0,0
2020-04-15,Tripura,23.9408,91.9882,2,0,0,0,0,0
2020-04-15,Uttar Pradesh,26.8467,80.9462,660,5,50,3,0,1
2020-04-15,Uttarakhand,30.0668,79.0193,37,0,9,2,0,2
2020-04-15,West Bengal,22.9868,87.855,213,7,37,23,0,1
2020-04-16,Andaman and Nicobar Islands,11.7401,92.6586,11,0,10,0,0,0
2020-04-16,Andhra Pradesh,15.9129,79.74,525,14,20,42,5,4
2020-04-16,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0,0,0
2020-04-16,Assam,26.2006,92.9376,33,1,0,1,0,0
2020-04-16,Bihar,25.0961,85.3131,70,1,29,4,0,0
2020-04-16,Chandigarh,30.7333,76.7794,21,0,7,0,0,0
2020-04-16,Chhattisgarh,21.2787,81.8661,33,0,17,0,0,4
2020-04-16,Delhi,28.7041,77.1025,1578,32,40,17,2,10
2020-04-16,Goa,15.2993,74.124,7,0,5,0,0,0
2020-04-16,Gujarat,22.2587,71.1924,766,33,64,116,5,5
2020-04-16,Haryana,29.0588,76.0856,205,3,43,6,0,9
2020-04-16,Himachal Pradesh,31.1048,77.1734,35,1,16,2,0,3
2020-04-16,Jammu and Kashmir,33.7782,76.5762,300,4,36,22,0,6
2020-04-16,Jharkhand,23.6102,85.2799,28,2,0,1,0,0
2020-04-16,Karnataka,15.3173,75.7139,279,12,80,19,2,9
2020-04-16,Kerala,10.8505,76.2711,388,3,218,1,0,7
2020-04-16,Ladakh,34.2996,78.2932,17,0,10,0,0,0
2020-04-16,Madhya Pradesh,22.9734,78.6569,987,53,64,257,3,13
2020-04-16,Maharashtra,19.7515,75.7139,2916,187,295,229,9,36
2020-04-16,Manipur,24.6637,93.9063,2,0,1,0,0,0
2020-04-16,Meghalaya,25.467,91.3662,7,1,0,6,1,0
2020-04-16,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-04-16,Odisha,20.9517,85.0985,60,1,18,0,0,0
2020-04-16,Puducherry,11.9416,79.8083,7,0,1,0,0,0
2020-04-16,Punjab,31.1471,75.3412,186,13,27,10,1,13
2020-04-16,Rajasthan,27.0238,74.2179,1023,3,147,54,0,0
2020-04-16,Tamil Nadu,11.1271,78.6569,1242,14,118,38,2,37
2020-04-16,Telengana,18.1124,79.0193,647,18,120,23,1,20
2020-04-16,Tripura,23.9408,91.9882,2,0,1,0,0,1
2020-04-16,Uttar Pradesh,26.8467,80.9462,735,11,51,75,6,1
2020-04-16,Uttarakhand,30.0668,79.0193,37,0,9,0,0,0
2020-04-16,West Bengal,22.9868,87.855,231,7,42,18,0,5
2020-04-17,Andaman and Nicobar Islands,11.7401,92.6586,11,0,10,0,0,0
2020-04-17,Andhra Pradesh,15.9129,79.74,572,14,36,47,0,16
2020-04-17,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0,0,0
2020-04-17,Assam,26.2006,92.9376,35,1,5,2,0,5
2020-04-17,Bihar,25.0961,85.3131,83,1,37,13,0,8
2020-04-17,Chandigarh,30.7333,76.7794,21,0,9,0,0,2
2020-04-17,Chhattisgarh,21.2787,81.8661,36,0,23,3,0,6
2020-04-17,Delhi,28.7041,77.1025,1640,38,51,62,6,11
2020-04-17,Goa,15.2993,74.124,7,0,6,0,0,1
2020-04-17,Gujarat,22.2587,71.1924,1021,38,74,255,5,10
2020-04-17,Haryana,29.0588,76.0856,205,3,43,0,0,0
2020-04-17,Himachal Pradesh,31.1048,77.1734,35,1,16,0,0,0
2020-04-17,Jammu and Kashmir,33.7782,76.5762,314,4,38,14,0,2
2020-04-17,Jharkhand,23.6102,85.2799,29,2,0,1,0,0
2020-04-17,Karnataka,15.3173,75.7139,353,13,82,74,1,2
2020-04-17,Kerala,10.8505,76.2711,395,3,245,7,0,27
2020-04-17,Ladakh,34.2996,78.2932,18,0,14,1,0,4
2020-04-17,Madhya Pradesh,22.9734,78.6569,1308,57,65,321,4,1
2020-04-17,Maharashtra,19.7515,75.7139,3205,194,300,289,7,5
2020-04-17,Manipur,24.6637,93.9063,2,0,1,0,0,0
2020-04-17,Meghalaya,25.467,91.3662,9,1,0,2,0,0
2020-04-17,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-04-17,Odisha,20.9517,85.0985,60,1,19,0,0,1
2020-04-17,Puducherry,11.9416,79.8083,7,0,1,0,0,0
2020-04-17,Punjab,31.1471,75.3412,186,13,27,0,0,0
2020-04-17,Rajasthan,27.0238,74.2179,1131,11,164,108,8,17
2020-04-17,Tamil Nadu,11.1271,78.6569,1267,15,180,25,1,62
2020-04-17,Telengana,18.1124,79.0193,743,18,186,96,0,66
2020-04-17,Tripura,23.9408,91.9882,2,0,1,0,0,0
2020-04-17,Uttar Pradesh,26.8467,80.9462,846,14,74,111,3,23
2020-04-17,Uttarakhand,30.0668,79.0193,37,0,9,0,0,0
2020-04-17,West Bengal,22.9868,87.855,255,10,51,24,3,9
2020-04-18,Andaman and Nicobar Islands,11.7401,92.6586,12,0,11,1,0,1
2020-04-18,Andhra Pradesh,15.9129,79.74,572,14,36,0,0,0
2020-04-18,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0,0,0
2020-04-18,Assam,26.2006,92.9376,35,1,5,0,0,0
2020-04-18,Bihar,25.0961,85.3131,83,2,37,0,1,0
2020-04-18,Chandigarh,30.7333,76.7794,21,0,9,0,0,0
2020-04-18,Chhattisgarh,21.2787,81.8661,36,0,24,0,0,1
2020-04-18,Delhi,28.7041,77.1025,1707,42,72,67,4,21
2020-04-18,Goa,15.2993,74.124,7,0,6,0,0,0
2020-04-18,Gujarat,22.2587,71.1924,1099,41,86,78,3,12
2020-04-18,Haryana,29.0588,76.0856,225,3,43,20,0,0
2020-04-18,Himachal Pradesh,31.1048,77.1734,36,1,16,1,0,0
2020-04-18,Jammu and Kashmir,33.7782,76.5762,328,5,42,14,1,4
2020-04-18,Jharkhand,23.6102,85.2799,33,2,0,4,0,0
2020-04-18,Karnataka,15.3173,75.7139,359,13,89,6,0,7
2020-04-18,Kerala,10.8505,76.2711,396,3,255,1,0,10
2020-04-18,Ladakh,34.2996,78.2932,18,0,14,0,0,0
2020-04-18,Madhya Pradesh,22.9734,78.6569,1310,69,69,2,12,4
2020-04-18,Maharashtra,19.7515,75.7139,3323,201,331,118,7,31
2020-04-18,Manipur,24.6637,93.9063,2,0,1,0,0,0
2020-04-18,Meghalaya,25.467,91.3662,9,1,0,0,0,0
2020-04-18,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-04-18,Odisha,20.9517,85.0985,60,1,19,0,0,0
2020-04-18,Puducherry,11.9416,79.8083,7,0,1,0,0,0
2020-04-18,Punjab,31.1471,75.3412,202,13,27,16,0,0
2020-04-18,Rajasthan,27.0238,74.2179,1229,11,183,98,0,19
2020-04-18,Tamil Nadu,11.1271,78.6569,1323,15,283,56,0,103
2020-04-18,Telengana,18.1124,79.0193,766,18,186,23,0,0
2020-04-18,Tripura,23.9408,91.9882,2,0,1,0,0,0
2020-04-18,Uttar Pradesh,26.8467,80.9462,849,14,82,3,0,8
2020-04-18,Uttarakhand,30.0668,79.0193,40,0,9,3,0,0
2020-04-18,West Bengal,22.9868,87.855,287,10,55,32,0,4
2020-04-19,Andaman and Nicobar Islands,11.7401,92.6586,14,0,11,2,0,0
2020-04-19,Andhra Pradesh,15.9129,79.74,603,15,42,31,1,6
2020-04-19,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0,0,0
2020-04-19,Assam,26.2006,92.9376,35,1,12,0,0,7
2020-04-19,Bihar,25.0961,85.3131,86,2,37,3,0,0
2020-04-19,Chandigarh,30.7333,76.7794,23,0,10,2,0,1
2020-04-19,Chhattisgarh,21.2787,81.8661,36,0,24,0,0,0
2020-04-19,Delhi,28.7041,77.1025,1893,42,72,186,0,0
2020-04-19,Goa,15.2993,74.124,7,0,6,0,0,0
2020-04-19,Gujarat,22.2587,71.1924,1376,53,93,277,12,7
2020-04-19,Haryana,29.0588,76.0856,225,3,43,0,0,0
2020-04-19,Himachal Pradesh,31.1048,77.1734,39,1,16,3,0,0
2020-04-19,Jammu and Kashmir,33.7782,76.5762,341,5,51,13,0,9
2020-04-19,Jharkhand,23.6102,85.2799,34,2,0,1,0,0
2020-04-19,Karnataka,15.3173,75.7139,384,14,104,25,1,15
2020-04-19,Kerala,10.8505,76.2711,400,3,257,4,0,2
2020-04-19,Ladakh,34.2996,78.2932,18,0,14,0,0,0
2020-04-19,Madhya Pradesh,22.9734,78.6569,1407,70,127,97,1,58
2020-04-19,Maharashtra,19.7515,75.7139,3651,211,365,328,10,34
2020-04-19,Manipur,24.6637,93.9063,2,0,1,0,0,0
2020-04-19,Meghalaya,25.467,91.3662,11,1,0,2,0,0
2020-04-19,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-04-19,Odisha,20.9517,85.0985,61,1,24,1,0,5
2020-04-19,Puducherry,11.9416,79.8083,7,0,3,0,0,2
2020-04-19,Punjab,31.1471,75.3412,202,13,27,0,0,0
2020-04-19,Rajasthan,27.0238,74.2179,1351,11,183,122,0,0
2020-04-19,Tamil Nadu,11.1271,78.6569,1372,15,365,49,0,82
2020-04-19,Telengana,18.1124,79.0193,809,18,186,43,0,0
2020-04-19,Tripura,23.9408,91.9882,2,0,1,0,0,0
2020-04-19,Uttar Pradesh,26.8467,80.9462,969,14,86,120,0,4
2020-04-19,Uttarakhand,30.0668,79.0193,42,0,9,2,0,0
2020-04-19,West Bengal,22.9868,87.855,310,12,62,23,2,7
2020-04-20,Andaman and Nicobar Islands,11.7401,92.6586,15,0,11,1,0,0
2020-04-20,Andhra Pradesh,15.9129,79.74,646,15,42,43,0,0
2020-04-20,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0,0,0
2020-04-20,Assam,26.2006,92.9376,35,1,17,0,0,5
2020-04-20,Bihar,25.0961,85.3131,93,2,42,7,0,5
2020-04-20,Chandigarh,30.7333,76.7794,26,0,13,3,0,3
2020-04-20,Chhattisgarh,21.2787,81.8661,36,0,25,0,0,1
2020-04-20,Delhi,28.7041,77.1025,2003,45,72,110,3,0
2020-04-20,Goa,15.2993,74.124,7,0,7,0,0,1
2020-04-20,Gujarat,22.2587,71.1924,1743,63,105,367,10,12
2020-04-20,Haryana,29.0588,76.0856,233,3,87,8,0,44
2020-04-20,Himachal Pradesh,31.1048,77.1734,39,1,16,0,0,0
2020-04-20,Jammu and Kashmir,33.7782,76.5762,350,5,56,9,0,5
2020-04-20,Jharkhand,23.6102,85.2799,42,2,0,8,0,0
2020-04-20,Karnataka,15.3173,75.7139,390,16,111,6,2,7
2020-04-20,Kerala,10.8505,76.2711,402,3,270,2,0,13
2020-04-20,Ladakh,34.2996,78.2932,18,0,14,0,0,0
2020-04-20,Madhya Pradesh,22.9734,78.6569,1407,70,127,0,0,0
2020-04-20,Maharashtra,19.7515,75.7139,4203,223,507,552,12,142
2020-04-20,Manipur,24.6637,93.9063,2,0,1,0,0,0
2020-04-20,Meghalaya,25.467,91.3662,11,1,0,0,0,0
2020-04-20,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-04-20,Odisha,20.9517,85.0985,68,1,24,7,0,0
2020-04-20,Puducherry,11.9416,79.8083,7,0,3,0,0,0
2020-04-20,Punjab,31.1471,75.3412,219,16,31,17,3,4
2020-04-20,Rajasthan,27.0238,74.2179,1478,14,183,127,3,0
2020-04-20,Tamil Nadu,11.1271,78.6569,1477,15,411,105,0,46
2020-04-20,Telengana,18.1124,79.0193,844,18,186,35,0,0
2020-04-20,Tripura,23.9408,91.9882,2,0,1,0,0,0
2020-04-20,Uttar Pradesh,26.8467,80.9462,1084,17,108,115,3,22
2020-04-20,Uttarakhand,30.0668,79.0193,44,0,11,2,0,2
2020-04-20,West Bengal,22.9868,87.855,339,12,66,29,0,4
2020-04-21,Andaman and Nicobar Islands,11.7401,92.6586,16,0,11,1,0,0
2020-04-21,Andhra Pradesh,15.9129,79.74,722,20,92,76,5,50
2020-04-21,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0,0,0
2020-04-21,Assam,26.2006,92.9376,35,1,19,0,0,2
2020-04-21,Bihar,25.0961,85.3131,113,2,42,20,0,0
2020-04-21,Chandigarh,30.7333,76.7794,26,0,13,0,0,0
2020-04-21,Chhattisgarh,21.2787,81.8661,36,0,25,0,0,0
2020-04-21,Delhi,28.7041,77.1025,2081,47,431,78,2,359
2020-04-21,Goa,15.2993,74.124,7,0,7,0,0,0
2020-04-21,Gujarat,22.2587,71.1924,1939,71,131,196,8,26
2020-04-21,Haryana,29.0588,76.0856,254,3,127,21,0,40
2020-04-21,Himachal Pradesh,31.1048,77.1734,39,1,16,0,0,0
2020-04-21,Jammu and Kashmir,33.7782,76.5762,368,5,71,18,0,15
2020-04-21,Jharkhand,23.6102,85.2799,46,2,0,4,0,0
2020-04-21,Karnataka,15.3173,75.7139,408,16,112,18,0,1
2020-04-21,Kerala,10.8505,76.2711,408,3,291,6,0,21
2020-04-21,Ladakh,34.2996,78.2932,18,0,14,0,0,0
2020-04-21,Madhya Pradesh,22.9734,78.6569,1485,74,127,78,4,0
2020-04-21,Maharashtra,19.7515,75.7139,4666,232,572,463,9,65
2020-04-21,Manipur,24.6637,93.9063,2,0,2,0,0,1
2020-04-21,Meghalaya,25.467,91.3662,11,1,0,0,0,0
2020-04-21,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-04-21,Odisha,20.9517,85.0985,74,1,24,6,0,0
2020-04-21,Puducherry,11.9416,79.8083,7,0,3,0,0,0
2020-04-21,Punjab,31.1471,75.3412,245,16,38,26,0,7
2020-04-21,Rajasthan,27.0238,74.2179,1576,25,205,98,11,22
2020-04-21,Tamil Nadu,11.1271,78.6569,1520,17,457,43,2,46
2020-04-21,Telengana,18.1124,79.0193,873,23,190,29,5,4
2020-04-21,Tripura,23.9408,91.9882,2,0,1,0,0,0
2020-04-21,Uttar Pradesh,26.8467,80.9462,1184,18,140,100,1,32
2020-04-21,Uttarakhand,30.0668,79.0193,46,0,18,2,0,7
2020-04-21,West Bengal,22.9868,87.855,392,12,73,53,0,7
2020-04-22,Andaman and Nicobar Islands,11.7401,92.6586,16,0,11,0,0,0
2020-04-22,Andhra Pradesh,15.9129,79.74,757,22,96,35,2,4
2020-04-22,Arunachal Pradesh,28.218000000000004,94.7278,1,0,1,0,0,1
2020-04-22,Assam,26.2006,92.9376,35,1,19,0,0,0
2020-04-22,Bihar,25.0961,85.3131,126,2,42,13,0,0
2020-04-22,Chandigarh,30.7333,76.7794,27,0,14,1,0,1
2020-04-22,Chhattisgarh,21.2787,81.8661,36,0,26,0,0,1
2020-04-22,Delhi,28.7041,77.1025,2156,47,611,75,0,180
2020-04-22,Goa,15.2993,74.124,7,0,7,0,0,0
2020-04-22,Gujarat,22.2587,71.1924,2178,90,139,239,19,8
2020-04-22,Haryana,29.0588,76.0856,254,3,127,0,0,0
2020-04-22,Himachal Pradesh,31.1048,77.1734,39,1,16,0,0,0
2020-04-22,Jammu and Kashmir,33.7782,76.5762,380,5,81,12,0,10
2020-04-22,Jharkhand,23.6102,85.2799,45,3,0,0,1,0
2020-04-22,Karnataka,15.3173,75.7139,418,17,129,10,1,17
2020-04-22,Kerala,10.8505,76.2711,427,3,307,19,0,16
2020-04-22,Ladakh,34.2996,78.2932,18,0,14,0,0,0
2020-04-22,Madhya Pradesh,22.9734,78.6569,1552,76,148,67,2,21
2020-04-22,Maharashtra,19.7515,75.7139,5218,251,722,552,19,150
2020-04-22,Manipur,24.6637,93.9063,2,0,2,0,0,0
2020-04-22,Meghalaya,25.467,91.3662,12,1,0,1,0,0
2020-04-22,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-04-22,Odisha,20.9517,85.0985,79,1,24,5,0,0
2020-04-22,Puducherry,11.9416,79.8083,7,0,3,0,0,0
2020-04-22,Punjab,31.1471,75.3412,245,16,39,0,0,1
2020-04-22,Rajasthan,27.0238,74.2179,1659,25,230,83,0,25
2020-04-22,Tamil Nadu,11.1271,78.6569,1596,18,635,76,1,178
2020-04-22,Telengana,18.1124,79.0193,928,23,194,55,0,4
2020-04-22,Tripura,23.9408,91.9882,2,0,1,0,0,0
2020-04-22,Uttar Pradesh,26.8467,80.9462,1294,20,140,110,2,0
2020-04-22,Uttarakhand,30.0668,79.0193,46,0,19,0,0,1
2020-04-22,West Bengal,22.9868,87.855,423,15,73,31,3,0
2020-04-23,Andaman and Nicobar Islands,11.7401,92.6586,18,0,11,2,0,0
2020-04-23,Andhra Pradesh,15.9129,79.74,813,24,120,56,2,24
2020-04-23,Arunachal Pradesh,28.218000000000004,94.7278,1,0,1,0,0,0
2020-04-23,Assam,26.2006,92.9376,35,1,19,0,0,0
2020-04-23,Bihar,25.0961,85.3131,143,2,46,17,0,4
2020-04-23,Chandigarh,30.7333,76.7794,27,0,14,0,0,0
2020-04-23,Chhattisgarh,21.2787,81.8661,36,0,26,0,0,0
2020-04-23,Delhi,28.7041,77.1025,2248,48,724,92,1,113
2020-04-23,Goa,15.2993,74.124,7,0,7,0,0,0
2020-04-23,Gujarat,22.2587,71.1924,2407,103,179,229,13,40
2020-04-23,Haryana,29.0588,76.0856,262,3,140,8,0,13
2020-04-23,Himachal Pradesh,31.1048,77.1734,40,1,18,1,0,2
2020-04-23,Jammu and Kashmir,33.7782,76.5762,407,5,92,27,0,11
2020-04-23,Jharkhand,23.6102,85.2799,49,3,8,4,0,8
2020-04-23,Karnataka,15.3173,75.7139,427,17,131,9,0,2
2020-04-23,Kerala,10.8505,76.2711,438,3,323,11,0,16
2020-04-23,Ladakh,34.2996,78.2932,18,0,14,0,0,0
2020-04-23,Madhya Pradesh,22.9734,78.6569,1592,80,148,40,4,0
2020-04-23,Maharashtra,19.7515,75.7139,5652,269,789,434,18,67
2020-04-23,Manipur,24.6637,93.9063,2,0,2,0,0,0
2020-04-23,Meghalaya,25.467,91.3662,12,1,0,0,0,0
2020-04-23,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-04-23,Odisha,20.9517,85.0985,83,1,32,4,0,8
2020-04-23,Puducherry,11.9416,79.8083,7,0,3,0,0,0
2020-04-23,Punjab,31.1471,75.3412,251,16,49,6,0,10
2020-04-23,Rajasthan,27.0238,74.2179,1890,27,230,231,2,0
2020-04-23,Tamil Nadu,11.1271,78.6569,1629,18,662,33,0,27
2020-04-23,Telengana,18.1124,79.0193,945,23,194,17,0,0
2020-04-23,Tripura,23.9408,91.9882,2,0,1,0,0,0
2020-04-23,Uttar Pradesh,26.8467,80.9462,1449,21,173,155,1,33
2020-04-23,Uttarakhand,30.0668,79.0193,46,0,23,0,0,4
2020-04-23,West Bengal,22.9868,87.855,456,15,79,33,0,6
2020-04-24,Andaman and Nicobar Islands,11.7401,92.6586,22,0,11,4,0,0
2020-04-24,Andhra Pradesh,15.9129,79.74,895,27,141,82,3,21
2020-04-24,Arunachal Pradesh,28.218000000000004,94.7278,1,0,1,0,0,0
2020-04-24,Assam,26.2006,92.9376,36,1,19,1,0,0
2020-04-24,Bihar,25.0961,85.3131,153,2,46,10,0,0
2020-04-24,Chandigarh,30.7333,76.7794,27,0,14,0,0,0
2020-04-24,Chhattisgarh,21.2787,81.8661,36,0,28,0,0,2
2020-04-24,Delhi,28.7041,77.1025,2376,50,808,128,2,84
2020-04-24,Goa,15.2993,74.124,7,0,7,0,0,0
2020-04-24,Gujarat,22.2587,71.1924,2624,112,258,217,9,79
2020-04-24,Haryana,29.0588,76.0856,272,3,156,10,0,16
2020-04-24,Himachal Pradesh,31.1048,77.1734,40,1,18,0,0,0
2020-04-24,Jammu and Kashmir,33.7782,76.5762,427,5,92,20,0,0
2020-04-24,Jharkhand,23.6102,85.2799,53,3,8,4,0,0
2020-04-24,Karnataka,15.3173,75.7139,445,17,145,18,0,14
2020-04-24,Kerala,10.8505,76.2711,447,3,324,9,0,1
2020-04-24,Ladakh,34.2996,78.2932,18,0,14,0,0,0
2020-04-24,Madhya Pradesh,22.9734,78.6569,1699,83,203,107,3,55
2020-04-24,Maharashtra,19.7515,75.7139,6430,283,840,778,14,51
2020-04-24,Manipur,24.6637,93.9063,2,0,2,0,0,0
2020-04-24,Meghalaya,25.467,91.3662,12,1,0,0,0,0
2020-04-24,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-04-24,Odisha,20.9517,85.0985,90,1,33,7,0,1
2020-04-24,Puducherry,11.9416,79.8083,7,0,3,0,0,0
2020-04-24,Punjab,31.1471,75.3412,277,16,65,26,0,16
2020-04-24,Rajasthan,27.0238,74.2179,1964,27,230,74,0,0
2020-04-24,Tamil Nadu,11.1271,78.6569,1683,20,752,54,2,90
2020-04-24,Telengana,18.1124,79.0193,960,24,197,15,1,3
2020-04-24,Tripura,23.9408,91.9882,2,0,1,0,0,0
2020-04-24,Uttar Pradesh,26.8467,80.9462,1510,24,206,61,3,33
2020-04-24,Uttarakhand,30.0668,79.0193,47,0,24,1,0,1
2020-04-24,West Bengal,22.9868,87.855,514,15,103,58,0,24
2020-04-25,Andaman and Nicobar Islands,11.7401,92.6586,27,0,11,5,0,0
2020-04-25,Andhra Pradesh,15.9129,79.74,955,29,145,60,2,4
2020-04-25,Arunachal Pradesh,28.218000000000004,94.7278,1,0,1,0,0,0
2020-04-25,Assam,26.2006,92.9376,36,1,19,0,0,0
2020-04-25,Bihar,25.0961,85.3131,223,2,46,70,0,0
2020-04-25,Chandigarh,30.7333,76.7794,27,0,14,0,0,0
2020-04-25,Chhattisgarh,21.2787,81.8661,36,0,30,0,0,2
2020-04-25,Delhi,28.7041,77.1025,2514,53,857,138,3,49
2020-04-25,Goa,15.2993,74.124,7,0,7,0,0,0
2020-04-25,Gujarat,22.2587,71.1924,2815,127,265,191,15,7
2020-04-25,Haryana,29.0588,76.0856,272,3,156,0,0,0
2020-04-25,Himachal Pradesh,31.1048,77.1734,40,1,18,0,0,0
2020-04-25,Jammu and Kashmir,33.7782,76.5762,454,5,109,27,0,17
2020-04-25,Jharkhand,23.6102,85.2799,57,3,8,4,0,0
2020-04-25,Karnataka,15.3173,75.7139,474,18,152,29,1,7
2020-04-25,Kerala,10.8505,76.2711,450,3,331,3,0,7
2020-04-25,Ladakh,34.2996,78.2932,20,0,14,2,0,0
2020-04-25,Madhya Pradesh,22.9734,78.6569,1852,92,210,153,9,7
2020-04-25,Maharashtra,19.7515,75.7139,6817,301,840,387,18,0
2020-04-25,Manipur,24.6637,93.9063,2,0,2,0,0,0
2020-04-25,Meghalaya,25.467,91.3662,12,1,0,0,0,0
2020-04-25,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-04-25,Odisha,20.9517,85.0985,94,1,33,4,0,0
2020-04-25,Puducherry,11.9416,79.8083,7,0,3,0,0,0
2020-04-25,Punjab,31.1471,75.3412,298,17,67,21,1,2
2020-04-25,Rajasthan,27.0238,74.2179,2034,27,230,70,0,0
2020-04-25,Tamil Nadu,11.1271,78.6569,1755,22,866,72,2,114
2020-04-25,Telengana,18.1124,79.0193,984,26,253,24,2,56
2020-04-25,Tripura,23.9408,91.9882,2,0,1,0,0,0
2020-04-25,Uttar Pradesh,26.8467,80.9462,1621,25,247,111,1,41
2020-04-25,Uttarakhand,30.0668,79.0193,48,0,25,1,0,1
2020-04-25,West Bengal,22.9868,87.855,571,18,103,57,3,0
2020-04-26,Andaman and Nicobar Islands,11.7401,92.6586,33,0,11,6,0,0
2020-04-26,Andhra Pradesh,15.9129,79.74,1061,31,171,106,2,26
2020-04-26,Arunachal Pradesh,28.218000000000004,94.7278,1,0,1,0,0,0
2020-04-26,Assam,26.2006,92.9376,36,1,19,0,0,0
2020-04-26,Bihar,25.0961,85.3131,243,2,46,20,0,0
2020-04-26,Chandigarh,30.7333,76.7794,28,0,15,1,0,1
2020-04-26,Chhattisgarh,21.2787,81.8661,37,0,32,1,0,2
2020-04-26,Delhi,28.7041,77.1025,2625,54,869,111,1,12
2020-04-26,Goa,15.2993,74.124,7,0,7,0,0,0
2020-04-26,Gujarat,22.2587,71.1924,3071,133,282,256,6,17
2020-04-26,Haryana,29.0588,76.0856,289,3,176,17,0,20
2020-04-26,Himachal Pradesh,31.1048,77.1734,40,1,22,0,0,4
2020-04-26,Jammu and Kashmir,33.7782,76.5762,494,6,112,40,1,3
2020-04-26,Jharkhand,23.6102,85.2799,67,3,13,10,0,5
2020-04-26,Karnataka,15.3173,75.7139,500,18,158,26,0,6
2020-04-26,Kerala,10.8505,76.2711,457,4,338,7,1,7
2020-04-26,Ladakh,34.2996,78.2932,20,0,14,0,0,0
2020-04-26,Madhya Pradesh,22.9734,78.6569,2096,99,210,244,7,0
2020-04-26,Maharashtra,19.7515,75.7139,7628,323,1076,811,22,236
2020-04-26,Manipur,24.6637,93.9063,2,0,2,0,0,0
2020-04-26,Meghalaya,25.467,91.3662,12,1,0,0,0,0
2020-04-26,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-04-26,Odisha,20.9517,85.0985,94,1,33,0,0,0
2020-04-26,Puducherry,11.9416,79.8083,7,0,3,0,0,0
2020-04-26,Punjab,31.1471,75.3412,298,17,67,0,0,0
2020-04-26,Rajasthan,27.0238,74.2179,2083,33,493,49,6,263
2020-04-26,Tamil Nadu,11.1271,78.6569,1821,23,960,66,1,94
2020-04-26,Telengana,18.1124,79.0193,991,26,280,7,0,27
2020-04-26,Tripura,23.9408,91.9882,2,0,2,0,0,1
2020-04-26,Uttar Pradesh,26.8467,80.9462,1843,29,289,222,4,42
2020-04-26,Uttarakhand,30.0668,79.0193,48,0,26,0,0,1
2020-04-26,West Bengal,22.9868,87.855,611,18,105,40,0,2
2020-04-27,Andaman and Nicobar Islands,11.7401,92.6586,33,0,11,0,0,0
2020-04-27,Andhra Pradesh,15.9129,79.74,1097,31,231,36,0,60
2020-04-27,Arunachal Pradesh,28.218000000000004,94.7278,1,0,1,0,0,0
2020-04-27,Assam,26.2006,92.9376,36,1,27,0,0,8
2020-04-27,Bihar,25.0961,85.3131,274,2,56,31,0,10
2020-04-27,Chandigarh,30.7333,76.7794,30,0,17,2,0,2
2020-04-27,Chhattisgarh,21.2787,81.8661,37,0,32,0,0,0
2020-04-27,Delhi,28.7041,77.1025,2918,54,877,293,0,8
2020-04-27,Goa,15.2993,74.124,7,0,7,0,0,0
2020-04-27,Gujarat,22.2587,71.1924,3301,151,313,230,18,31
2020-04-27,Haryana,29.0588,76.0856,289,3,176,0,0,0
2020-04-27,Himachal Pradesh,31.1048,77.1734,40,1,22,0,0,0
2020-04-27,Jammu and Kashmir,33.7782,76.5762,523,6,137,29,0,25
2020-04-27,Jharkhand,23.6102,85.2799,82,3,13,15,0,0
2020-04-27,Karnataka,15.3173,75.7139,503,19,182,3,1,24
